@RELATION	Pair

@ATTRIBUTE	DIS	NUMERIC
@ATTRIBUTE	CSI	NUMERIC
@ATTRIBUTE	TF	NUMERIC
@ATTRIBUTE	EVO	NUMERIC
@ATTRIBUTE	is_pair	{0,1}

@DATA
279843,	-0.114384460101626,	0.139807866755283,	4.26202183802731,	1
73290,	0.599386929558937,	0.665446462862307,	4.44747050258381,	1
60380,	0.109097349969248,	-0.0738148206634569,	4.10759993804575,	1
28996,	0.161022067651303,	0.618996911223316,	3.92902599954708,	1
4861,	-0.239540691322332,	0.736322238565696,	2.92211659871702,	1
21201,	0.72541033214526,	0.635586551990952,	0.980407971725988,	1
8627,	0.558754179709887,	0.18729507380986,	0.734022734525872,	1
6947,	0.299641674233413,	0.248913361302104,	2.62767075393875,	1
25900,	0.49624045230079,	0.972032676187203,	3.18812676778408,	1
11547,	0.204293266838227,	0.397897057832067,	0.645482514915223,	1
71550,	0.869612943618286,	0.916161116530844,	0.00619197926788489,	1
48037,	0.694920711564109,	0.916161116530844,	1.41835823085505,	1
23279,	0.696581031938441,	0.94544785884217,	1.91780506199506,	1
3769,	0.0187865389436459,	0.0963616722817713,	1.20295183967862,	1
75649,	0.171424604157945,	0.612488579384521,	2.1781956577061,	1
47202,	0.64850986923282,	0.400004526436796,	0.882295959329922,	1
5544,	0.567526623468741,	0.674817842940859,	3.29272690283691,	1
4960,	0.45981084194163,	0.265464909298546,	2.88518679196728,	1
7567,	0.640119859388358,	0.518123357428029,	0.712677457037255,	1
18979,	0.701105382557962,	0.704921050856375,	1.46678573504684,	1
131821,	0.899494762112589,	0.874610488486327,	0.56055945513728,	1
88551,	0.612975705971116,	0.874610488486327,	1.38942779375336,	1
85485,	0.64223856730821,	0.840353418667194,	0.88660282909115,	1
10508,	0.870285838626655,	0.909108822870942,	0.151487185755421,	1
30301,	0.308903738898452,	0.302326296910718,	1.4804111300067,	1
80001,	0.026236557695078,	0.445351182980129,	0.038337145476704,	1
8183,	0.210430514622002,	0.535295565367942,	0.940723492092691,	1
66913,	0.62825352860122,	0.0479133566567261,	1.63605533436016,	1
15575,	0.960856622667678,	0.887642055713147,	2.00678679709126,	1
39173,	0.829742068233345,	0.999999849161364,	0.677944451429381,	1
17286,	0.979095696757942,	0.999898587548833,	0.730157612354813,	1
4521,	0.99163977370404,	0.999898587548833,	0.429487713660798,	1
6632,	0.992585212673294,	0.999999849161365,	0.704464039956744,	1
3939,	0.46479444971127,	0.256261516985626,	1.02675696523719,	1
29118,	0.158012776019206,	-0.155239665831335,	1.32315639867423,	1
16622,	0.300196400058424,	0.699398726996556,	1.35937432950433,	1
52841,	0.619306595517298,	0.626267507784858,	0.661033723347751,	1
56442,	0.187014060174733,	0.554095713854002,	1.04429977498618,	1
42168,	0.457895968244197,	0.268654649367784,	3.10378360205513,	1
17006,	0.375442927242343,	0.864892365368865,	2.22306245598751,	1
111511,	0.3195450761641,	0.90109046207641,	4.52335127758092,	1
21885,	0.530310682039569,	0.900577484891081,	2.32676716457731,	1
48834,	0.630977068236904,	0.880767646715769,	4.16212788939096,	1
198464,	0.203726552889802,	0.945062256662219,	2.40010224374264,	1
41986,	0.479145041025438,	0.619182302437113,	1.66088932111681,	1
17201,	0.497122175717883,	0.624865559499209,	2.1020802470442,	1
7967,	0.604091354452315,	0.573600257513576,	0.0632410951971403,	1
89418,	0.747398245763875,	0.727143045605648,	0.196021005092249,	1
120562,	0.470181039167415,	0.301075231902209,	0.606247102457052,	1
257054,	0.234466739552816,	0.699963889369192,	0.217081354818757,	1
267146,	-0.0829970407272689,	0.699963889369192,	0.28645102051234,	1
96864,	0.145229938482002,	0.267712591917369,	0.242570722125494,	1
95253,	0.323737023406056,	0.84726663472805,	0.0623231518228975,	1
56580,	0.27325200860204,	0.457225628229124,	1.49298282802159,	1
119494,	0.547376232504929,	0.612052645403582,	1.01048109855205,	1
186931,	0.2907884775223,	0.503643417617475,	0.916137611358201,	1
32661,	0.740998426996859,	0.887994499855691,	1.6894042771344,	1
27895,	0.466982411795913,	0.250061217346669,	1.38291242919849,	1
118777,	-0.175108136032826,	0.1418797681625,	3.75870864958808,	1
70005,	0.484874068543462,	0.369797683933868,	3.75870864958808,	1
90307,	-0.242146372707935,	0.1418797681625,	3.75870864958808,	1
22946,	0.679927131640605,	0.910328127871754,	1.35799996897535,	1
32061,	0.78914419725807,	0.872276298211032,	3.18148223148233,	1
13779,	-0.0768456591776496,	0.420726037391827,	3.419521218681,	1
100764,	-0.0571253922992802,	0.595027126021237,	2.00511202134315,	1
10373,	-0.165289633471715,	0.312113017147204,	2.16988525681572,	1
47534,	0.13858632379838,	0.24486848259286,	1.38680036117468,	1
12959,	0.587945765144995,	0.532044786221351,	1.42511262172043,	1
6470,	-0.125684701542818,	0.0611603796620693,	1.82545292190785,	1
30044,	0.171817622036305,	0.55761781894978,	1.19164506210161,	1
46180,	0.0448615547332986,	0.434511476407988,	1.70222603195551,	1
4937,	0.819616236430282,	0.999999849161365,	0.950910881591204,	1
7294,	0.773821966712839,	0.143221714105223,	1.82152874569011,	1
10312,	0.225854185668302,	-0.0001674584831507,	1.11845033991528,	1
7557,	0.199127293476841,	0.465264616329128,	0.370744297563913,	1
18160,	0.254649446063665,	0.47952419201374,	0.569440410628882,	1
6802,	0.835645232686921,	0.916614459347894,	1.82646816409109,	1
93149,	0.882679549629643,	0.955866675368741,	2.81260876899099,	1
58506,	0.508584936119947,	0.955866675368741,	3.20525064803748,	1
47213,	0.816507062929212,	0.955866675368741,	3.20525064803748,	1
200422,	0.589772137648374,	0.996107739224839,	0.761412389323468,	1
120026,	0.170578893025498,	0.343065126916167,	3.17692165479342,	1
32286,	0.458178713636859,	0.533103142212417,	2.5355200751347,	1
360030,	-0.174640527882317,	0.533103142212417,	3.84247233297742,	1
162491,	0.14817191348958,	0.558727494569529,	3.96333207633945,	1
108905,	0.467718942666512,	-0.195543529430467,	2.24180600372087,	1
9410,	-0.198429666960362,	0.762926486059733,	0.00784782191063516,	1
17371,	0.823724900225998,	-0.108488638026878,	3.14468987487754,	1
32488,	0.765348988367133,	0.208692925314763,	1.91651850885404,	1
36985,	0.13800642379208,	0.396973429273256,	0.174177595169899,	1
105021,	-0.0978010933908156,	0.520494348078462,	0.900873110156526,	1
16509,	0.0726900699745117,	0.833630101328934,	1.68096795119866,	1
19630,	-0.431938219618219,	0.347150307755609,	0.0234117353079144,	1
41132,	-0.0241765076791542,	0.136109714581779,	3.34357730846433,	1
24207,	0.552550619684318,	0.139764363717063,	3.34357730846433,	1
61762,	0.389825423942939,	0.609630839152172,	0.566015872761751,	1
18037,	0.631346372240584,	0.525235593147266,	1.5966785480837,	1
12949,	-0.353122295250216,	0.274917890074294,	0.893513976232145,	1
49425,	-0.154080658938914,	0.274917890074294,	0.893513976232145,	1
9681,	0.47526305501348,	0.455364071816299,	1.16689970062538,	1
19883,	0.431256213760288,	0.60584962962652,	1.20346620561995,	1
67011,	0.594145848393324,	0.822180655677363,	1.91121222147093,	1
88844,	0.0941071724655502,	0.34487670769834,	1.90569541796137,	1
6087,	0.801031703058973,	0.181614411898516,	3.24343811366631,	1
6734,	0.261741380634506,	0.840726025174858,	2.76590022884576,	1
146312,	-0.687583353935522,	0.433419978308404,	0.292409201349944,	1
40278,	0.748069474721279,	0.704779897751177,	0.17579317042437,	1
14757,	0.665459020214052,	0.636870922090992,	0.677341194945206,	1
48444,	0.400094954010181,	0.768681910960706,	0.449008704105588,	1
19817,	-0.00224007974901032,	0.828518606158081,	0.0829387808095881,	1
96773,	0.234792717831732,	0.612995434803683,	0.179439473202536,	1
23230,	0.217760998576961,	0.676149285562169,	0.138955365524627,	1
114006,	0.431176470989166,	-0.0263398306227742,	0.327210213611242,	1
26976,	0.419813381595668,	0.0774318613761215,	0.386651101325642,	1
7370,	0.799094973329165,	0.97895233939213,	0,	1
7481,	0.508071560326613,	0.623492958308613,	0.266778711671591,	1
162475,	0.682583650652486,	0.782328145201895,	0.146376827828712,	1
75159,	0.841451961319617,	0.903746228185868,	0.646882862872099,	1
69066,	0.270095073552591,	-0.105885498742608,	0.430041846860213,	1
103196,	-0.273887625021404,	0.840004046906782,	0.473477562664752,	1
31995,	0.357508383809322,	-0.042271983084363,	0.718005006861372,	1
5349,	0.0440078160134741,	0.585067370197366,	0.0254761152382413,	1
46206,	-0.0223777074992726,	0.340686887088199,	0.193946362821973,	1
6238,	0.624916141144897,	0.38653028276037,	1.62139069925733,	1
19843,	0.327375845915574,	0.59102777600606,	1.72620544542526,	1
58944,	0.12283014145044,	0.507306687318504,	1.04426516100326,	1
139501,	0.687516948204077,	-0.0151169642312643,	0.0372199596289383,	1
63657,	0.119907376694015,	0.243151597341425,	1.29876828489105,	1
17394,	0.515235467403785,	0.822396378052906,	0.824166479292844,	1
41307,	0.137150032819602,	0.627208930436135,	2.19469134680767,	1
17012,	-0.300872794232497,	0.672821518011159,	0.880214729709501,	1
195696,	0.0692000400524438,	0.514308048307492,	2.69414796226264,	1
24313,	0.604989423121372,	0.60241516147223,	1.39773428754932,	1
17248,	0.424918512316433,	0.28836052229153,	1.1695650546778,	1
5747,	0.76251054766975,	0.742009817091624,	0.403631933291718,	1
2961,	0.850061627402684,	0.742009817091624,	0.403631933291718,	1
132873,	-0.249669009497568,	0.819486505222331,	0.177418681967062,	1
3601,	-0.245477802487344,	0.223411410521646,	1.70220069939422,	1
5062,	0.611212164127364,	-0.120340464062679,	1.91593956256558,	1
6324,	0.812408686031224,	0.999999849161365,	0.380011779088372,	1
23496,	0.154652522764179,	0.578270539592517,	4.0223121396745,	1
50769,	-0.218233602313499,	0.428768559174982,	2.86201764190737,	1
4220,	-0.0316566166710122,	0.849850346977235,	2.66448670232018,	1
4618,	0.146593888238652,	0.346909283620249,	1.01508917931968,	1
27410,	0.0993059993299456,	0.325953490714895,	0.978221673318131,	1
14264,	0.209038889505711,	0.901259505571081,	1.68610370523912,	1
26389,	0.33246553908049,	0.919143541449453,	2.69858487968937,	1
106457,	0.0924915486456206,	0.68914035901267,	6.23266622394737,	1
191185,	0.15510841556897,	0.604938851046097,	3.13383559354509,	1
135898,	0.136513956683807,	0.406666145672915,	2.87926130748632,	1
12281,	0.263514423814174,	0.201647043218632,	2.87926130748632,	1
9051,	-0.164716194366019,	0.462418712683695,	0.486242650800983,	1
116414,	0.522881451257535,	0.506623583825215,	0.693672598186789,	1
224584,	0.692869566126013,	0.6309059556172,	0.718101396593941,	1
35052,	0.482866140161668,	0.691060105735892,	0.979722345733502,	1
34811,	0.108158837851906,	0.362812287576626,	1.03764301174466,	1
49987,	-0.150392800063884,	0.424866163688619,	0.810004381085213,	1
173272,	0.289966510624197,	0.503078507666492,	0.962716802914934,	1
30236,	0.375761033057182,	0.46058821345347,	0.962716802914934,	1
24309,	0.0953992000490256,	0.0806289489194452,	1.01793977496341,	1
17113,	0.616514486050751,	0.555467509022574,	0.885152628377852,	1
27565,	0.623880743672786,	0.800717181241484,	0.954694051489635,	1
11711,	0.1677745951257,	0.770098478385806,	2.43973689272472,	1
84047,	-0.750812499023766,	0.623474222219483,	2.66026536311113,	1
25242,	-0.237365725655657,	0.589910962317604,	1.76826571201963,	1
198944,	0.401049616668259,	0.117704484916678,	3.95404702670584,	1
62041,	-0.147742017140276,	0.777554304025751,	3.30149750087154,	1
78477,	-0.0844804795989502,	0.777554304025751,	3.30149750087154,	1
78202,	-0.0539159564288572,	0.120530392234566,	2.78896248367593,	1
19292,	0.297798084178989,	0.864256124842854,	1.40558230564362,	1
64842,	-0.890380997664732,	0.56010522692362,	1.92925394838832,	1
185747,	0.188470208333297,	0.377910247319597,	1.90172424608455,	1
7456,	0.66863335701174,	0.864894686300749,	1.16375108265061,	1
163086,	0.545046805913936,	0.867306472892368,	1.63487158422339,	1
89026,	-0.0206397502142542,	0.117036339232127,	1.61032230693998,	1
8728,	0.362080949093102,	0.350145067867784,	1.99756367518057,	1
142937,	-0.224352358353795,	-0.00032424797097234,	1.48775469910584,	1
65926,	0.395273361057959,	-0.279323836665195,	1.48775469910584,	1
258454,	0.33768227414905,	0.109744915628352,	4.44441097409871,	1
61345,	0.63867507585369,	0.834688734519535,	4.42152473470124,	1
169714,	0.574232737315824,	0.702685615362719,	3.00347295654858,	1
23434,	0.495009131047385,	0.197792495246069,	3.95308895962713,	1
11363,	-0.222073648963219,	-0.0891979261803785,	1.05277319345058,	1
128484,	0.664577656661013,	0.086881355920274,	1.88535184321987,	1
58841,	0.47434555291847,	-0.0627283336752898,	1.30100450789723,	1
102100,	0.340572709842187,	-0.0333949493870218,	1.84068201886565,	1
12253,	0.460063285859275,	0.400992145759061,	1.89123148703854,	1
12578,	0.470016842379138,	0.714139092130895,	1.67705676178699,	1
13961,	0.377389090749037,	0.768107455941517,	1.11018658652706,	1
20839,	-0.139410090743571,	0.677141771385404,	1.38445028808963,	1
9809,	-0.0615025948107127,	0.807741270371618,	3.66396836296883,	1
57805,	0.317504388486682,	0.627802234264027,	2.26231779075882,	1
10527,	-0.472762364112364,	0.378087768501401,	3.70796881694336,	1
323468,	0.734821132641143,	0.341497268481411,	2.42131403620687,	1
7313,	0.697512854209069,	0.799659012399535,	2.15778943405947,	1
6616,	0.294748316022261,	0.149698355934945,	2.06499920755615,	1
25291,	-0.178085409536205,	0.383133673773734,	2.45215283748754,	1
5981,	-0.208019993382749,	0.480728721118481,	0,	1
12985,	0.115835690499885,	0.786895460159696,	0,	1
11483,	0.492049527237415,	0.136592278067058,	0.461209949332501,	1
28358,	-0.758388320203997,	0.910363728698297,	1.10528939458787,	1
66543,	-0.173736109471446,	0.694212340097977,	0.776139380437503,	1
9147,	0.39982469688396,	0.458432731079604,	0.515626910459338,	1
13654,	0.253617440518166,	0.404923708930923,	1.25691249970303,	1
139726,	0.625456090295642,	0.202419719287414,	1.25978760172614,	1
212507,	0.624639246301053,	0.992651007664952,	1.62276343505398,	1
98755,	0.76111272699654,	0.992429133896995,	1.62276343505398,	1
192522,	0.974601442264421,	0.991249712985894,	1.04555905030814,	1
6230,	0.443816384457992,	0.770443374932312,	1.00967651065278,	1
43506,	0.0115860929302356,	0.611660171856488,	0.956692154498583,	1
26882,	0.0316747859751508,	0.159414069205013,	1.38775992588082,	1
14756,	0.591190726510387,	0.932292363031289,	5.34155456368164,	1
28648,	0.518340582108173,	0.872776191188754,	5.33538626184806,	1
11566,	0.847351508710496,	0.81366883018017,	2.95505784784871,	1
23198,	0.501765759146567,	0.467452936732353,	4.04432339163118,	1
15160,	0.152307032295551,	0.821049760380883,	2.55206605080727,	1
12245,	0.74240882297809,	0.0302783974986815,	2.97304640899256,	1
22768,	0.307789948268892,	0.0834358074815475,	3.28279612986326,	1
39005,	0.00141735861815341,	0.474389983147527,	2.42224363454878,	1
8353,	0.248426652384874,	0.402771721011623,	3.25534767246566,	1
253993,	0.625285495904278,	0.779337409341102,	3.33568092418843,	1
29625,	0.0141138251733552,	-0.0377150960710568,	3.18072704041969,	1
10551,	0.601581645383645,	0.162057855981802,	2.73174205519566,	1
204171,	-0.0848472405209648,	0.313896851454049,	3.62445396075839,	1
4402,	-0.152227709095145,	0.264783741903666,	3.04081099111308,	1
36997,	-0.246945161677177,	-0.46122104815179,	3.06941741845583,	1
27989,	-0.170927743019762,	0.716849530046949,	3.06941741845583,	1
7037,	0.475922366578958,	0.200693478645562,	2.67895428336447,	1
13653,	-0.374937866337794,	0.0582977970294405,	5.90886219812259,	1
214424,	-0.316305875299024,	0.705762426141083,	6.16042453438004,	1
209354,	-0.104545945637571,	0.0845064364488413,	6.16042453438004,	1
88117,	0.309494296666163,	0.493115674216747,	3.73604959916555,	1
14856,	-0.291224951918444,	0.942972896553766,	0.489977332939205,	1
67384,	0.13946560871296,	0.493115674216747,	0.487209847328047,	1
17852,	-0.261361378159404,	0.744186135007253,	0.297791619048148,	1
60212,	0.375817755013378,	0.744186135007253,	1.21353878622647,	1
43955,	-0.146114742888482,	0.912183654735051,	1.21353878622647,	1
3001,	-0.144273101677738,	0.900561557613102,	0.856850940584351,	1
6995,	0.0773149502928718,	0.521494754464533,	1.805541042416,	1
7252,	0.405419108626222,	0.498494392338365,	2.45614637153916,	1
83311,	-0.381605099937535,	0.839270618919198,	2.03151737018747,	1
64337,	0.265497886447604,	0.697318969839982,	2.3980250124006,	1
22973,	0.384160390657405,	0.505738786017718,	1.2472498213803,	1
18965,	0.564110761807597,	0.499287737483506,	0.310669725555022,	1
7820,	0.589936936560903,	0.514630352441696,	0.737416742346128,	1
403737,	0.465743647686411,	0.669205815532756,	0.460151430690386,	1
17902,	-0.282201305852759,	0.13601212405357,	0.391471825845405,	1
44134,	0.989123773869174,	0.998949194615309,	2.02784992931005,	1
28359,	0.298558189263717,	0.833379901916296,	2.23951606231109,	1
38889,	0.0759344173462721,	0.0544761371850872,	2.20933271065927,	1
5927,	-0.281665951801393,	-0.0465595933076144,	0.995557688904023,	1
112071,	-0.435272399755266,	0.237012868894625,	0.621587731210671,	1
240284,	-0.353536386373331,	0.389083100508444,	0.64812893862542,	1
69170,	0.300258355254619,	0.269176603427757,	0.64812893862542,	1
20709,	0.044179037224578,	0.381771649656878,	0.867166020781221,	1
155746,	-0.308829438519505,	0.878382101662062,	1.07244345756016,	1
268722,	-0.423475495966896,	0.32827895289553,	1.76788212321547,	1
5136,	0.232796111097277,	0.633963318231079,	1.25831054042947,	1
105522,	0.110875219105727,	0.3674003388679,	2.81164481916544,	1
97253,	0.302716548080771,	0.774363964083974,	2.97039036399326,	1
102609,	0.0510605295907745,	0.702484553206716,	3.05648392183948,	1
52587,	0.770125098690414,	0.706533179670837,	2.1690346818072,	1
26224,	0.0158534341892501,	0.551086032079038,	1.48134716096234,	1
10012,	-0.026824148949308,	-0.0508891555459943,	2.2351739485687,	1
219665,	0.496083600470567,	0.315367569653163,	1.44771417651301,	1
67147,	0.452559542895892,	0.825398690090276,	0.693217311160498,	1
235339,	0.643557500017088,	0.0909889622119171,	1.16102406337455,	1
26573,	-0.268533907304837,	0.361026025168543,	0.369221525473015,	1
10799,	-0.0385177713980321,	0.0767161319685707,	1.04088378077955,	1
93242,	-0.312836510012287,	0.374713646129938,	1.96492344087162,	1
67607,	0.482019332599384,	0.90197695739255,	1.96629202089032,	1
89771,	0.474962123482761,	0.552554714176082,	0.544822411036137,	1
31105,	0.254529440001484,	0.651490210493667,	0,	1
130272,	0.0694065065853067,	0.771703063103363,	0.31413522712429,	1
115193,	-0.365426403500588,	0.26245194967946,	0.308393155029202,	1
99856,	-0.298133698723755,	0.174973766441,	0.455413794097992,	1
40296,	0.0466998851848454,	0.239777667997596,	0.930986114766682,	1
22976,	0.153637252740826,	0.863640383354096,	1.4910586144129,	1
69722,	0.118226130277791,	0.375908050606691,	0.701997748773088,	1
41266,	0.293194872854371,	0.508356750739628,	2.71159571964377,	1
184994,	0.285148815948278,	0.194871996122051,	2.53852771718481,	1
152386,	0.0848956421840169,	0.632697880184593,	2.53852771718481,	1
55469,	-0.0275272340046263,	0.592914548297367,	2.53852771718481,	1
67954,	-0.288004874301501,	0.2979811493585,	0.333725213430283,	1
6004,	0.488898428287868,	0.466637078480868,	0.746761254972655,	1
12484,	0.425878375073114,	0.12248913129625,	1.96552386512681,	1
237553,	-0.128103166645511,	0.642623492261658,	1.05460473652691,	1
11970,	0.0109435115447376,	0.137156675500415,	1.73058960049838,	1
11320,	0.819318593432555,	0.809633044924406,	3.82757180497643,	1
77578,	-0.192395344151007,	0.529047753673996,	3.71017350687913,	1
146555,	-0.176726050528241,	0.859299008692307,	3.41785779119087,	1
163566,	-0.111877251412015,	0.262395634702267,	3.14146290777804,	1
10416,	0.142511153505634,	0.118904858253706,	1.98604517950676,	1
4893,	0.205967816484024,	0.587699671419737,	1.56919015763899,	1
35424,	0.631998040045296,	0.487381415701499,	2.33952980456244,	1
34109,	0.068953048108179,	0.779256915146694,	1.36578878381286,	1
26327,	0.292071894729985,	0.61123491706818,	1.51572640597276,	1
94143,	-0.477851786143679,	0.84470385129949,	2.5240048261624,	1
111894,	-0.138167088550178,	0.036308769806325,	1.68426037180076,	1
30039,	0.451218629191642,	0.728270954839053,	1.22474134330316,	1
19125,	0.0191819190170921,	0.429352278983856,	3.43479106657837,	1
151629,	0.928710678409685,	0.76118929631805,	2.53774935158121,	1
86981,	0.0538536117611299,	0.0771616551419023,	0.641750474348618,	1
